area,Charactertpe,dist,ene_speed,hero_speed,ene_mode,ene_success
generate,hero,692.3413,3.0,2.09,wander,false
generate,hero,690.63617,3.0,2.1799998,wander,false
generate,hero,688.97186,3.0,2.2699997,wander,false
generate,hero,687.3477,3.0,2.3599997,wander,false
generate,hero,685.76337,3.0,2.4499996,wander,false
generate,hero,684.2183,3.0,2.5399995,wander,false
generate,hero,682.7122,3.0,2.6299994,wander,false
generate,hero,681.2447,3.0,2.7199993,wander,false
generate,hero,679.8158,3.0,2.8099992,wander,false
generate,hero,678.4251,3.0,2.8999991,wander,false
generate,hero,677.0727,3.0,2.989999,wander,false
generate,hero,675.75854,3.0,3.079999,wander,false
generate,hero,674.48267,3.0,3.169999,wander,false
generate,hero,673.2452,3.0,3.2599988,wander,false
generate,hero,672.0463,3.0,3.3499987,wander,false
generate,hero,670.88635,3.0,3.4399986,wander,false
generate,hero,669.7654,3.0,3.5299985,wander,false
generate,enemy,921.4443,3.06,3.5299985,wander,false
generate,enemy,915.8834,3.12,3.5299985,wander,false
righteye,hero,757.3121,3.12,3.5299985,suicide,false
righteye,hero,750.66205,3.12,3.5299985,suicide,false
righteye,hero,744.012,3.12,3.5299985,suicide,false
righteye,hero,737.362,3.12,3.5299985,suicide,false
righteye,hero,730.712,3.12,3.5299985,suicide,false
righteye,hero,724.06195,3.12,3.5299985,suicide,false
righteye,hero,717.4119,3.12,3.5299985,suicide,false
righteye,hero,710.7619,3.12,3.5299985,suicide,false
righteye,hero,704.1119,3.12,3.5299985,suicide,false
righteye,hero,697.46185,3.12,3.5299985,suicide,false
righteye,hero,690.8119,3.12,3.5299985,suicide,false
righteye,hero,684.16187,3.12,3.5299985,suicide,false
righteye,hero,677.51184,3.12,3.5299985,suicide,false
righteye,hero,670.8618,3.12,3.5299985,suicide,false
righteye,hero,664.2118,3.12,3.5299985,suicide,false
righteye,hero,657.56177,3.12,3.5299985,suicide,false
righteye,hero,650.91174,3.12,3.5299985,suicide,false
righteye,hero,644.2617,3.12,3.5299985,suicide,false
righteye,hero,637.61176,3.12,3.5299985,suicide,false
righteye,hero,630.96173,3.12,3.5299985,suicide,false
righteye,hero,624.3117,3.12,3.5299985,suicide,false
righteye,hero,617.6617,3.12,3.5299985,suicide,false
righteye,hero,611.01166,3.12,3.5299985,suicide,false
righteye,hero,604.3617,3.12,3.5299985,suicide,false
righteye,hero,597.7117,3.12,3.5299985,suicide,false
righteye,hero,591.06165,3.12,3.5299985,suicide,false
righteye,hero,584.4116,3.12,3.5299985,suicide,false
righteye,hero,577.76166,3.12,3.5299985,suicide,false
righteye,hero,571.1116,3.12,3.5299985,suicide,false
righteye,hero,564.46155,3.12,3.5299985,suicide,false
righteye,hero,557.8116,3.12,3.5299985,suicide,false
righteye,hero,551.16156,3.12,3.5299985,suicide,false
righteye,hero,544.51154,3.12,3.5299985,suicide,false
righteye,hero,537.8615,3.12,3.5299985,suicide,false
righteye,hero,531.2115,3.12,3.5299985,suicide,false
righteye,hero,524.56146,3.12,3.5299985,suicide,false
righteye,hero,517.91144,3.12,3.5299985,suicide,false
righteye,hero,511.26144,3.12,3.5299985,suicide,false
righteye,hero,504.61145,3.12,3.5299985,suicide,false
righteye,hero,497.96143,3.12,3.5299985,suicide,false
righteye,hero,491.3114,3.12,3.5299985,suicide,false
righteye,hero,484.66138,3.12,3.5299985,suicide,false
righteye,hero,478.01138,3.12,3.5299985,suicide,false
righteye,hero,471.3614,3.12,3.5299985,suicide,false
righteye,hero,464.71133,3.12,3.5299985,suicide,false
righteye,hero,458.0613,3.12,3.5299985,suicide,false
righteye,hero,451.41132,3.12,3.5299985,suicide,false
righteye,hero,444.76132,3.12,3.5299985,suicide,false
righteye,hero,438.1113,3.12,3.5299985,suicide,false
righteye,hero,431.46124,3.12,3.5299985,suicide,false
righteye,hero,424.81125,3.12,3.5299985,suicide,false
righteye,hero,418.16125,3.12,3.5299985,suicide,false
righteye,hero,411.51123,3.12,3.5299985,suicide,false
righteye,hero,404.8612,3.12,3.5299985,suicide,false
righteye,hero,398.21118,3.12,3.5299985,suicide,false
righteye,hero,391.5612,3.12,3.5299985,suicide,false
righteye,hero,384.91116,3.12,3.5299985,suicide,false
righteye,hero,378.26114,3.12,3.5299985,suicide,false
righteye,hero,371.6111,3.12,3.5299985,suicide,false
righteye,hero,364.9611,3.12,3.5299985,suicide,false
righteye,hero,358.31107,3.12,3.5299985,suicide,false
righteye,hero,351.661,3.12,3.5299985,suicide,false
righteye,hero,345.01102,3.12,3.5299985,suicide,false
righteye,hero,338.361,3.12,3.5299985,suicide,false
righteye,hero,331.711,3.12,3.5299985,suicide,false
righteye,hero,325.06097,3.12,3.5299985,suicide,false
righteye,hero,318.41098,3.12,3.5299985,suicide,false
righteye,hero,311.76096,3.12,3.5299985,suicide,false
righteye,hero,305.11093,3.12,3.5299985,suicide,false
righteye,hero,298.4609,3.12,3.5299985,suicide,false
righteye,hero,291.81088,3.12,3.5299985,suicide,false
righteye,hero,285.16086,3.12,3.5299985,suicide,false
righteye,hero,278.51083,3.12,3.5299985,suicide,false
righteye,hero,271.8608,3.12,3.5299985,suicide,false
righteye,hero,265.2108,3.12,3.5299985,suicide,false
righteye,hero,258.5608,3.12,3.5299985,suicide,false
righteye,hero,251.91077,3.12,3.5299985,suicide,false
righteye,hero,245.26074,3.12,3.5299985,suicide,false
righteye,hero,238.6107,3.12,3.5299985,suicide,false
righteye,hero,231.96071,3.12,3.5299985,suicide,false
righteye,hero,225.3107,3.12,3.5299985,suicide,false
righteye,hero,218.66068,3.12,3.5299985,suicide,false
righteye,hero,212.01065,3.12,3.5299985,suicide,false
righteye,hero,205.36063,3.12,3.5299985,suicide,false
righteye,hero,198.7106,3.12,3.5299985,suicide,false
righteye,hero,192.06058,3.12,3.5299985,suicide,false
righteye,hero,185.41057,3.12,3.5299985,suicide,false
righteye,hero,178.76056,3.12,3.5299985,suicide,false
righteye,hero,172.11053,3.12,3.5299985,suicide,false
righteye,hero,165.46051,3.12,3.5299985,suicide,false
righteye,hero,158.81049,3.12,3.5299985,suicide,false
righteye,hero,152.16046,3.12,3.5299985,suicide,false
righteye,hero,145.51045,3.12,3.5299985,suicide,false
righteye,hero,138.86044,3.12,3.5299985,suicide,false
righteye,hero,132.21042,3.12,3.5299985,suicide,false
righteye,hero,125.560394,3.12,3.5299985,suicide,false
righteye,hero,118.91037,3.12,3.5299985,suicide,false
righteye,hero,112.260345,3.12,3.5299985,suicide,false
righteye,hero,105.61034,3.12,3.5299985,suicide,false
righteye,hero,98.96031,3.12,3.5299985,suicide,false
righteye,hero,92.31031,3.12,3.5299985,suicide,false
righteye,hero,85.660286,3.12,3.5299985,suicide,false
righteye,hero,79.010254,3.12,3.5299985,suicide,false
righteye,hero,72.36025,3.12,3.5299985,suicide,false
righteye,hero,65.71023,3.12,3.5299985,suicide,false
righteye,hero,59.060196,3.12,3.5299985,suicide,false
righteye,hero,52.410194,3.12,3.5299985,suicide,false
righteye,hero,45.760166,3.12,3.5299985,suicide,false
righteye,hero,39.11014,3.12,3.5299985,suicide,false
righteye,hero,32.460114,3.12,3.5299985,suicide,false
righteye,hero,25.810112,3.12,3.5299985,suicide,false
righteye,hero,19.160086,3.12,3.5299985,suicide,false
righteye,hero,19.160086,3.12,3.5299985,suicide,true
generate,hero,898.8082,3.0,2.09,wander,false
generate,hero,897.9825,3.0,2.1799998,wander,false
generate,hero,897.2394,3.0,2.2699997,wander,false
generate,hero,896.5801,3.0,2.3599997,wander,false
generate,hero,896.00574,3.0,2.4499996,wander,false
generate,hero,895.5176,3.0,2.5399995,wander,false
generate,hero,895.11664,3.0,2.6299994,wander,false
generate,hero,894.80414,3.0,2.7199993,wander,false
generate,hero,894.5812,3.0,2.8099992,wander,false
generate,hero,894.44885,3.0,2.8999991,wander,false
generate,hero,894.40826,3.0,2.989999,wander,false
generate,hero,894.46045,3.0,3.079999,wander,false
generate,hero,894.6065,3.0,3.169999,wander,false
generate,hero,894.84753,3.0,3.2599988,wander,false
generate,hero,895.1846,3.0,3.3499987,wander,false
generate,hero,895.6185,3.0,3.4399986,wander,false
generate,hero,896.1505,3.0,3.5299985,wander,false
righteye,hero,502.80698,3.0,3.5299985,suicide,false
righteye,hero,496.27695,3.0,3.5299985,suicide,false
righteye,hero,489.74692,3.0,3.5299985,suicide,false
righteye,hero,483.2169,3.0,3.5299985,suicide,false
righteye,hero,476.68686,3.0,3.5299985,suicide,false
righteye,hero,470.15683,3.0,3.5299985,suicide,false
righteye,hero,463.62683,3.0,3.5299985,suicide,false
righteye,hero,457.09677,3.0,3.5299985,suicide,false
righteye,hero,450.56677,3.0,3.5299985,suicide,false
righteye,hero,444.03674,3.0,3.5299985,suicide,false
righteye,hero,437.5067,3.0,3.5299985,suicide,false
righteye,hero,430.97668,3.0,3.5299985,suicide,false
righteye,hero,424.4467,3.0,3.5299985,suicide,false
righteye,hero,417.91666,3.0,3.5299985,suicide,false
righteye,hero,411.38663,3.0,3.5299985,suicide,false
righteye,hero,404.8566,3.0,3.5299985,suicide,false
righteye,hero,398.32657,3.0,3.5299985,suicide,false
righteye,hero,391.79657,3.0,3.5299985,suicide,false
righteye,hero,385.26654,3.0,3.5299985,suicide,false
righteye,hero,378.7365,3.0,3.5299985,suicide,false
righteye,hero,372.20648,3.0,3.5299985,suicide,false
righteye,hero,365.67645,3.0,3.5299985,suicide,false
righteye,hero,359.14642,3.0,3.5299985,suicide,false
righteye,hero,352.6164,3.0,3.5299985,suicide,false
righteye,hero,346.08636,3.0,3.5299985,suicide,false
righteye,hero,339.55637,3.0,3.5299985,suicide,false
righteye,hero,333.02634,3.0,3.5299985,suicide,false
righteye,hero,326.4963,3.0,3.5299985,suicide,false
righteye,hero,319.96628,3.0,3.5299985,suicide,false
righteye,hero,313.43625,3.0,3.5299985,suicide,false
righteye,hero,306.90622,3.0,3.5299985,suicide,false
righteye,hero,300.3762,3.0,3.5299985,suicide,false
righteye,hero,293.8462,3.0,3.5299985,suicide,false
righteye,hero,287.31613,3.0,3.5299985,suicide,false
righteye,hero,280.7861,3.0,3.5299985,suicide,false
righteye,hero,274.2561,3.0,3.5299985,suicide,false
righteye,hero,267.72604,3.0,3.5299985,suicide,false
righteye,hero,261.19604,3.0,3.5299985,suicide,false
righteye,hero,254.66602,3.0,3.5299985,suicide,false
righteye,hero,248.136,3.0,3.5299985,suicide,false
righteye,hero,241.60596,3.0,3.5299985,suicide,false
righteye,hero,235.07594,3.0,3.5299985,suicide,false
righteye,hero,228.54591,3.0,3.5299985,suicide,false
righteye,hero,222.01588,3.0,3.5299985,suicide,false
righteye,hero,215.48587,3.0,3.5299985,suicide,false
righteye,hero,208.95584,3.0,3.5299985,suicide,false
righteye,hero,202.42581,3.0,3.5299985,suicide,false
righteye,hero,195.89578,3.0,3.5299985,suicide,false
righteye,hero,189.36577,3.0,3.5299985,suicide,false
righteye,hero,182.83574,3.0,3.5299985,suicide,false
righteye,hero,176.30571,3.0,3.5299985,suicide,false
righteye,hero,169.77568,3.0,3.5299985,suicide,false
righteye,hero,163.24565,3.0,3.5299985,suicide,false
righteye,hero,156.71564,3.0,3.5299985,suicide,false
righteye,hero,150.18561,3.0,3.5299985,suicide,false
righteye,hero,143.6556,3.0,3.5299985,suicide,false
righteye,hero,137.12556,3.0,3.5299985,suicide,false
righteye,hero,130.59554,3.0,3.5299985,suicide,false
righteye,hero,124.065506,3.0,3.5299985,suicide,false
righteye,hero,117.535484,3.0,3.5299985,suicide,false
righteye,hero,111.00546,3.0,3.5299985,suicide,false
righteye,hero,104.475426,3.0,3.5299985,suicide,false
righteye,hero,97.945404,3.0,3.5299985,suicide,false
righteye,hero,91.41538,3.0,3.5299985,suicide,false
righteye,hero,84.88535,3.0,3.5299985,suicide,false
righteye,hero,78.35533,3.0,3.5299985,suicide,false
righteye,hero,71.8253,3.0,3.5299985,suicide,false
righteye,hero,65.29527,3.0,3.5299985,suicide,false
righteye,hero,58.765255,3.0,3.5299985,suicide,false
righteye,hero,52.23523,3.0,3.5299985,suicide,false
righteye,hero,45.7052,3.0,3.5299985,suicide,false
righteye,hero,39.175175,3.0,3.5299985,suicide,false
righteye,hero,32.64515,3.0,3.5299985,suicide,false
righteye,hero,26.115122,3.0,3.5299985,suicide,false
righteye,hero,19.585096,3.0,3.5299985,suicide,false
righteye,hero,19.585096,3.0,3.5299985,suicide,true
generate,hero,707.3607,3.0,2.09,wander,false
generate,hero,705.7668,3.0,2.1799998,wander,false
generate,hero,704.267,3.0,2.2699997,wander,false
generate,hero,702.86505,3.0,2.3599997,wander,false
generate,hero,701.5646,3.0,2.4499996,wander,false
generate,hero,700.36896,3.0,2.5399995,wander,false
generate,hero,699.2821,3.0,2.6299994,wander,false
generate,hero,698.30756,3.0,2.7199993,wander,false
generate,hero,697.44904,3.0,2.8099992,wander,false
generate,hero,696.7101,3.0,2.8999991,wander,false
generate,hero,696.0944,3.0,2.989999,wander,false
generate,hero,695.60565,3.0,3.079999,wander,false
generate,hero,695.2474,3.0,3.169999,wander,false
generate,hero,695.02313,3.0,3.2599988,wander,false
generate,hero,694.9365,3.0,3.3499987,wander,false
generate,hero,694.99097,3.0,3.4399986,wander,false
generate,hero,695.1899,3.0,3.5299985,wander,false
righteye,hero,879.14496,3.0,3.5299985,suicide,false
righteye,hero,872.615,3.0,3.5299985,suicide,false
righteye,hero,866.08496,3.0,3.5299985,suicide,false
righteye,hero,859.5549,3.0,3.5299985,suicide,false
righteye,hero,853.0249,3.0,3.5299985,suicide,false
righteye,hero,846.49493,3.0,3.5299985,suicide,false
righteye,hero,839.96484,3.0,3.5299985,suicide,false
righteye,hero,833.4348,3.0,3.5299985,suicide,false
righteye,hero,826.90485,3.0,3.5299985,suicide,false
righteye,hero,820.3748,3.0,3.5299985,suicide,false
righteye,hero,813.8448,3.0,3.5299985,suicide,false
righteye,hero,807.3148,3.0,3.5299985,suicide,false
righteye,hero,800.7848,3.0,3.5299985,suicide,false
righteye,hero,794.25476,3.0,3.5299985,suicide,false
righteye,hero,787.7248,3.0,3.5299985,suicide,false
righteye,hero,781.19476,3.0,3.5299985,suicide,false
righteye,hero,774.6648,3.0,3.5299985,suicide,false
righteye,hero,768.13477,3.0,3.5299985,suicide,false
righteye,hero,761.60474,3.0,3.5299985,suicide,false
righteye,hero,755.07477,3.0,3.5299985,suicide,false
righteye,hero,748.54474,3.0,3.5299985,suicide,false
righteye,hero,742.0148,3.0,3.5299985,suicide,false
righteye,hero,735.4847,3.0,3.5299985,suicide,false
righteye,hero,728.9547,3.0,3.5299985,suicide,false
righteye,hero,722.4247,3.0,3.5299985,suicide,false
righteye,hero,715.89465,3.0,3.5299985,suicide,false
righteye,hero,709.3647,3.0,3.5299985,suicide,false
righteye,hero,702.83466,3.0,3.5299985,suicide,false
righteye,hero,696.3047,3.0,3.5299985,suicide,false
righteye,hero,689.77466,3.0,3.5299985,suicide,false
righteye,hero,683.2446,3.0,3.5299985,suicide,false
righteye,hero,676.7146,3.0,3.5299985,suicide,false
righteye,hero,670.18463,3.0,3.5299985,suicide,false
righteye,hero,663.6546,3.0,3.5299985,suicide,false
righteye,hero,657.12463,3.0,3.5299985,suicide,false
righteye,hero,650.5946,3.0,3.5299985,suicide,false
righteye,hero,644.06464,3.0,3.5299985,suicide,false
righteye,hero,637.5346,3.0,3.5299985,suicide,false
righteye,hero,631.0046,3.0,3.5299985,suicide,false
righteye,hero,624.4746,3.0,3.5299985,suicide,false
righteye,hero,617.94464,3.0,3.5299985,suicide,false
righteye,hero,611.4146,3.0,3.5299985,suicide,false
righteye,hero,604.88464,3.0,3.5299985,suicide,false
righteye,hero,598.3546,3.0,3.5299985,suicide,false
righteye,hero,591.8246,3.0,3.5299985,suicide,false
righteye,hero,585.2946,3.0,3.5299985,suicide,false
righteye,hero,578.76465,3.0,3.5299985,suicide,false
righteye,hero,572.2346,3.0,3.5299985,suicide,false
righteye,hero,565.7046,3.0,3.5299985,suicide,false
righteye,hero,559.1746,3.0,3.5299985,suicide,false
righteye,hero,552.6446,3.0,3.5299985,suicide,false
righteye,hero,546.1146,3.0,3.5299985,suicide,false
righteye,hero,539.5846,3.0,3.5299985,suicide,false
righteye,hero,533.0546,3.0,3.5299985,suicide,false
righteye,hero,526.5246,3.0,3.5299985,suicide,false
righteye,hero,519.99457,3.0,3.5299985,suicide,false
righteye,hero,513.4646,3.0,3.5299985,suicide,false
righteye,hero,506.9346,3.0,3.5299985,suicide,false
righteye,hero,500.40463,3.0,3.5299985,suicide,false
righteye,hero,493.8746,3.0,3.5299985,suicide,false
righteye,hero,487.34464,3.0,3.5299985,suicide,false
righteye,hero,480.8146,3.0,3.5299985,suicide,false
righteye,hero,474.28458,3.0,3.5299985,suicide,false
righteye,hero,467.75455,3.0,3.5299985,suicide,false
righteye,hero,461.22455,3.0,3.5299985,suicide,false
righteye,hero,454.69458,3.0,3.5299985,suicide,false
righteye,hero,448.16455,3.0,3.5299985,suicide,false
righteye,hero,441.63452,3.0,3.5299985,suicide,false
righteye,hero,435.10452,3.0,3.5299985,suicide,false
righteye,hero,428.57452,3.0,3.5299985,suicide,false
righteye,hero,422.0445,3.0,3.5299985,suicide,false
righteye,hero,415.51447,3.0,3.5299985,suicide,false
righteye,hero,408.98447,3.0,3.5299985,suicide,false
righteye,hero,402.45444,3.0,3.5299985,suicide,false
righteye,hero,395.92444,3.0,3.5299985,suicide,false
righteye,hero,389.3944,3.0,3.5299985,suicide,false
righteye,hero,382.86438,3.0,3.5299985,suicide,false
righteye,hero,376.33438,3.0,3.5299985,suicide,false
righteye,hero,369.80438,3.0,3.5299985,suicide,false
righteye,hero,363.27435,3.0,3.5299985,suicide,false
righteye,hero,356.7444,3.0,3.5299985,suicide,false
righteye,hero,350.2144,3.0,3.5299985,suicide,false
righteye,hero,343.6844,3.0,3.5299985,suicide,false
righteye,hero,337.1544,3.0,3.5299985,suicide,false
righteye,hero,330.62436,3.0,3.5299985,suicide,false
righteye,hero,324.09436,3.0,3.5299985,suicide,false
righteye,hero,317.56433,3.0,3.5299985,suicide,false
righteye,hero,311.03433,3.0,3.5299985,suicide,false
righteye,hero,304.50433,3.0,3.5299985,suicide,false
righteye,hero,297.97433,3.0,3.5299985,suicide,false
righteye,hero,291.44434,3.0,3.5299985,suicide,false
righteye,hero,284.9143,3.0,3.5299985,suicide,false
righteye,hero,278.38428,3.0,3.5299985,suicide,false
righteye,hero,271.85428,3.0,3.5299985,suicide,false
righteye,hero,265.32428,3.0,3.5299985,suicide,false
righteye,hero,258.79422,3.0,3.5299985,suicide,false
righteye,hero,252.26424,3.0,3.5299985,suicide,false
righteye,hero,245.73424,3.0,3.5299985,suicide,false
righteye,hero,239.20422,3.0,3.5299985,suicide,false
righteye,hero,232.67424,3.0,3.5299985,suicide,false
righteye,hero,226.14421,3.0,3.5299985,suicide,false
righteye,hero,219.6142,3.0,3.5299985,suicide,false
righteye,hero,213.0842,3.0,3.5299985,suicide,false
righteye,hero,206.55417,3.0,3.5299985,suicide,false
righteye,hero,200.02417,3.0,3.5299985,suicide,false
righteye,hero,193.49414,3.0,3.5299985,suicide,false
righteye,hero,186.96416,3.0,3.5299985,suicide,false
righteye,hero,180.43414,3.0,3.5299985,suicide,false
righteye,hero,173.90414,3.0,3.5299985,suicide,false
righteye,hero,167.37415,3.0,3.5299985,suicide,false
righteye,hero,160.84412,3.0,3.5299985,suicide,false
righteye,hero,154.3141,3.0,3.5299985,suicide,false
righteye,hero,147.7841,3.0,3.5299985,suicide,false
righteye,hero,141.2541,3.0,3.5299985,suicide,false
righteye,hero,134.7241,3.0,3.5299985,suicide,false
righteye,hero,128.19409,3.0,3.5299985,suicide,false
righteye,hero,121.6641,3.0,3.5299985,suicide,false
righteye,hero,115.1341,3.0,3.5299985,suicide,false
righteye,hero,108.6041,3.0,3.5299985,suicide,false
righteye,hero,102.074104,3.0,3.5299985,suicide,false
righteye,hero,95.544106,3.0,3.5299985,suicide,false
righteye,hero,89.01411,3.0,3.5299985,suicide,false
righteye,hero,82.48411,3.0,3.5299985,suicide,false
righteye,hero,75.954124,3.0,3.5299985,suicide,false
righteye,hero,69.42415,3.0,3.5299985,suicide,false
righteye,hero,62.894142,3.0,3.5299985,suicide,false
righteye,hero,56.364147,3.0,3.5299985,suicide,false
righteye,hero,49.834164,3.0,3.5299985,suicide,false
righteye,hero,43.304184,3.0,3.5299985,suicide,false
righteye,hero,36.774185,3.0,3.5299985,suicide,false
righteye,hero,30.244184,3.0,3.5299985,suicide,false
righteye,hero,23.714203,3.0,3.5299985,suicide,false
righteye,hero,17.184221,3.0,3.5299985,suicide,false
righteye,hero,17.184221,3.0,3.5299985,suicide,true
generate,hero,875.9077,3.0,2.09,wander,false
generate,hero,873.6811,3.0,2.1799998,wander,false
generate,hero,871.46564,3.0,2.2699997,wander,false
generate,hero,869.2594,3.0,2.3599997,wander,false
generate,hero,867.0602,3.0,2.4499996,wander,false
generate,hero,864.8657,3.0,2.5399995,wander,false
generate,hero,862.67395,3.0,2.6299994,wander,false
generate,hero,860.48285,3.0,2.7199993,wander,false
generate,hero,858.2901,3.0,2.8099992,wander,false
generate,hero,856.0937,3.0,2.8999991,wander,false
generate,hero,853.8913,3.0,2.989999,wander,false
generate,hero,851.681,3.0,3.079999,wander,false
generate,hero,849.4606,3.0,3.169999,wander,false
generate,hero,847.22784,3.0,3.2599988,wander,false
generate,hero,844.9808,3.0,3.3499987,wander,false
generate,hero,842.71716,3.0,3.4399986,wander,false
generate,hero,840.435,3.0,3.5299985,wander,false
terrain,enemy,291.04956,3.0,3.5299985,seek,false
terrain,enemy,284.55356,3.0,3.5299985,seek,false
terrain,enemy,278.05838,3.0,3.5299985,seek,false
terrain,enemy,271.56412,3.0,3.5299985,seek,false
terrain,enemy,265.07077,3.0,3.5299985,seek,false
terrain,enemy,258.57843,3.0,3.5299985,seek,false
terrain,enemy,252.08708,3.0,3.5299985,seek,false
terrain,enemy,245.59686,3.0,3.5299985,seek,false
terrain,enemy,239.1078,3.0,3.5299985,seek,false
terrain,enemy,232.61995,3.0,3.5299985,seek,false
terrain,enemy,226.13338,3.0,3.5299985,seek,false
terrain,enemy,219.64812,3.0,3.5299985,seek,false
terrain,enemy,213.16432,3.0,3.5299985,seek,false
terrain,enemy,206.68207,3.0,3.5299985,seek,false
terrain,enemy,200.20146,3.0,3.5299985,seek,false
terrain,enemy,193.72261,3.0,3.5299985,seek,false
terrain,enemy,187.2456,3.0,3.5299985,seek,false
terrain,enemy,180.77058,3.0,3.5299985,seek,false
terrain,enemy,174.29773,3.0,3.5299985,seek,false
terrain,enemy,167.82722,3.0,3.5299985,seek,false
terrain,enemy,161.35919,3.0,3.5299985,seek,false
terrain,enemy,154.89389,3.0,3.5299985,seek,false
terrain,enemy,148.43155,3.0,3.5299985,seek,false
terrain,enemy,141.97246,3.0,3.5299985,seek,false
terrain,enemy,135.51692,3.0,3.5299985,seek,false
terrain,enemy,129.06526,3.0,3.5299985,seek,false
terrain,enemy,122.61792,3.0,3.5299985,seek,false
terrain,enemy,116.175385,3.0,3.5299985,seek,false
terrain,enemy,109.73815,3.0,3.5299985,seek,false
terrain,enemy,103.30695,3.0,3.5299985,seek,false
terrain,enemy,96.882515,3.0,3.5299985,seek,false
terrain,enemy,90.46582,3.0,3.5299985,seek,false
terrain,enemy,84.058044,3.0,3.5299985,seek,false
terrain,enemy,77.66063,3.0,3.5299985,seek,false
terrain,enemy,71.27536,3.0,3.5299985,seek,false
terrain,enemy,64.90459,3.0,3.5299985,seek,false
terrain,enemy,58.551315,3.0,3.5299985,seek,false
terrain,enemy,52.219532,3.0,3.5299985,seek,false
terrain,enemy,45.914883,3.0,3.5299985,seek,false
terrain,enemy,39.64545,3.0,3.5299985,seek,false
terrain,enemy,33.423244,3.0,3.5299985,seek,false
terrain,enemy,27.267344,3.0,3.5299985,seek,false
terrain,enemy,21.210846,3.0,3.5299985,seek,false
terrain,enemy,15.314743,3.0,3.5299985,seek,false
terrain,enemy,15.314743,3.0,3.5299985,seek,true
generate,hero,637.0065,3.0,2.09,wander,false
generate,hero,637.05664,3.0,2.1799998,wander,false
generate,hero,637.1795,3.0,2.2699997,wander,false
generate,hero,637.3795,3.0,2.3599997,wander,false
generate,hero,637.6612,3.0,2.4499996,wander,false
generate,hero,638.029,3.0,2.5399995,wander,false
generate,hero,638.4873,3.0,2.6299994,wander,false
generate,hero,639.0407,3.0,2.7199993,wander,false
generate,hero,639.6937,3.0,2.8099992,wander,false
generate,hero,640.4507,3.0,2.8999991,wander,false
generate,hero,641.31604,3.0,2.989999,wander,false
generate,hero,642.2941,3.0,3.079999,wander,false
generate,hero,643.38916,3.0,3.169999,wander,false
generate,hero,644.6056,3.0,3.2599988,wander,false
generate,hero,645.94727,3.0,3.3499987,wander,false
generate,hero,647.4186,3.0,3.4399986,wander,false
generate,hero,649.0232,3.0,3.5299985,wander,false
terrain,enemy,297.05762,3.0,3.5299985,seek,false
terrain,enemy,295.37827,3.0,3.5299985,seek,false
terrain,enemy,293.735,3.0,3.5299985,seek,false
terrain,enemy,292.12744,3.0,3.5299985,seek,false
terrain,enemy,290.55557,3.0,3.5299985,seek,false
terrain,enemy,289.01926,3.0,3.5299985,seek,false
terrain,enemy,287.51828,3.0,3.5299985,seek,false
terrain,enemy,286.05243,3.0,3.5299985,seek,false
terrain,enemy,284.62155,3.0,3.5299985,seek,false
terrain,enemy,283.22543,3.0,3.5299985,seek,false
terrain,enemy,281.86383,3.0,3.5299985,seek,false
terrain,enemy,280.53656,3.0,3.5299985,seek,false
terrain,enemy,279.24335,3.0,3.5299985,seek,false
terrain,enemy,277.98395,3.0,3.5299985,seek,false
terrain,enemy,276.75806,3.0,3.5299985,seek,false
terrain,enemy,275.56546,3.0,3.5299985,seek,false
terrain,enemy,274.4058,3.0,3.5299985,seek,false
terrain,enemy,273.2788,3.0,3.5299985,seek,false
terrain,enemy,272.18423,3.0,3.5299985,seek,false
terrain,enemy,271.12167,3.0,3.5299985,seek,false
terrain,enemy,270.09085,3.0,3.5299985,seek,false
terrain,enemy,269.09137,3.0,3.5299985,seek,false
terrain,enemy,268.1229,3.0,3.5299985,seek,false
terrain,enemy,267.18515,3.0,3.5299985,seek,false
terrain,enemy,266.27774,3.0,3.5299985,seek,false
terrain,enemy,265.40024,3.0,3.5299985,seek,false
terrain,enemy,264.55234,3.0,3.5299985,seek,false
terrain,enemy,263.73364,3.0,3.5299985,seek,false
terrain,enemy,262.9438,3.0,3.5299985,seek,false
terrain,enemy,262.18225,3.0,3.5299985,seek,false
terrain,enemy,261.4488,3.0,3.5299985,seek,false
terrain,enemy,260.74295,3.0,3.5299985,seek,false
terrain,enemy,260.0643,3.0,3.5299985,seek,false
terrain,enemy,259.4125,3.0,3.5299985,seek,false
terrain,enemy,258.78705,3.0,3.5299985,seek,false
terrain,enemy,258.18753,3.0,3.5299985,seek,false
terrain,enemy,257.61362,3.0,3.5299985,seek,false
terrain,enemy,257.06488,3.0,3.5299985,seek,false
terrain,enemy,256.54083,3.0,3.5299985,seek,false
terrain,enemy,256.04114,3.0,3.5299985,seek,false
terrain,enemy,255.56525,3.0,3.5299985,seek,false
terrain,enemy,255.11284,3.0,3.5299985,seek,false
terrain,enemy,254.6835,3.0,3.5299985,seek,false
terrain,enemy,254.27675,3.0,3.5299985,seek,false
terrain,enemy,253.89224,3.0,3.5299985,seek,false
terrain,enemy,253.52951,3.0,3.5299985,seek,false
terrain,enemy,253.18811,3.0,3.5299985,seek,false
terrain,enemy,252.86768,3.0,3.5299985,seek,false
terrain,enemy,252.56778,3.0,3.5299985,seek,false
terrain,enemy,252.28806,3.0,3.5299985,seek,false
terrain,enemy,252.02802,3.0,3.5299985,seek,false
