area,Charactertpe,dist,ene_speed,hero_speed,ene_mode,ene_success
terrain,enemy,269.0075,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,269.0075,0.8999999,3.5299985,wander,FALSE
terrain,enemy,268.26083,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,268.26083,0.8999999,3.5299985,wander,FALSE
terrain,enemy,267.5223,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,267.5223,0.8999999,3.5299985,wander,FALSE
terrain,enemy,266.79218,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,266.79218,0.8999999,3.5299985,wander,FALSE
terrain,enemy,266.07062,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,266.07062,0.8999999,3.5299985,wander,FALSE
terrain,enemy,265.35788,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,265.35788,0.8999999,3.5299985,wander,FALSE
terrain,enemy,264.65414,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,264.65414,0.8999999,3.5299985,wander,FALSE
terrain,enemy,263.95966,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,263.95966,0.8999999,3.5299985,wander,FALSE
terrain,enemy,263.27466,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,263.27466,0.8999999,3.5299985,wander,FALSE
terrain,enemy,262.59924,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,262.59924,0.8999999,3.5299985,wander,FALSE
terrain,enemy,261.93375,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,261.93375,0.8999999,3.5299985,wander,FALSE
terrain,enemy,261.2783,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,261.2783,0.8999999,3.5299985,wander,FALSE
terrain,enemy,260.63315,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,260.63315,0.8999999,3.5299985,wander,FALSE
terrain,enemy,259.99847,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,259.99847,0.8999999,3.5299985,wander,FALSE
terrain,enemy,259.3745,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,259.3745,0.8999999,3.5299985,wander,FALSE
terrain,enemy,258.76147,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,258.76147,0.8999999,3.5299985,wander,FALSE
terrain,enemy,258.1595,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,258.1595,0.8999999,3.5299985,wander,FALSE
terrain,enemy,257.56882,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,257.56882,0.8999999,3.5299985,wander,FALSE
terrain,enemy,256.98965,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,256.98965,0.8999999,3.5299985,wander,FALSE
terrain,enemy,256.42218,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,256.42218,0.8999999,3.5299985,wander,FALSE
terrain,enemy,255.86656,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,255.86656,0.8999999,3.5299985,wander,FALSE
terrain,enemy,255.32304,0.8999999,3.5299985,wander,FALSE
lefteye,enemy,255.32304,0.8999999,3.5299985,wander,FALSE
terrain,enemy,254.79178,0.8999999,3.5299985,wander,FALSE
terrain,enemy,254.27295,0.8999999,3.5299985,wander,FALSE
terrain,enemy,253.76675,0.8999999,3.5299985,wander,FALSE
terrain,enemy,253.27332,0.8999999,3.5299985,wander,FALSE
terrain,enemy,252.7929,0.8999999,3.5299985,wander,FALSE
terrain,enemy,252.3256,0.8999999,3.5299985,wander,FALSE
terrain,enemy,251.87163,0.8999999,3.5299985,wander,FALSE
terrain,enemy,251.43112,0.8999999,3.5299985,wander,FALSE
terrain,enemy,251.00423,0.8999999,3.5299985,wander,FALSE
terrain,enemy,250.59113,0.8999999,3.5299985,wander,FALSE
terrain,enemy,250.19197,0.8999999,3.5299985,wander,FALSE
terrain,enemy,249.8069,0.8999999,3.5299985,wander,FALSE
terrain,enemy,249.43607,0.8999999,3.5299985,wander,FALSE
terrain,enemy,249.0796,0.8999999,3.5299985,wander,FALSE
terrain,enemy,248.73764,0.8999999,3.5299985,wander,FALSE
terrain,enemy,248.41031,0.8999999,3.5299985,wander,FALSE
terrain,enemy,248.09772,0.8999999,3.5299985,wander,FALSE
terrain,enemy,247.8,0.8999999,3.5299985,wander,FALSE
terrain,enemy,247.51729,0.8999999,3.5299985,wander,FALSE
terrain,enemy,247.24963,0.8999999,3.5299985,wander,FALSE
terrain,enemy,246.9972,0.8999999,3.5299985,wander,FALSE
terrain,enemy,246.76004,0.8999999,3.5299985,wander,FALSE
terrain,enemy,246.53827,0.8999999,3.5299985,wander,FALSE
terrain,enemy,246.33197,0.8999999,3.5299985,wander,FALSE
terrain,enemy,246.14122,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.96611,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.8067,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.66304,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.53519,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.4232,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.32713,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.24698,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.18282,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.13464,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.10251,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.08641,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.08636,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.10234,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.13434,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.18236,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.24641,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.32642,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.42236,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.53423,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.66196,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.8055,0.8999999,3.5299985,wander,FALSE
terrain,enemy,245.9648,0.8999999,3.5299985,wander,FALSE
terrain,enemy,246.13977,0.8999999,3.5299985,wander,FALSE
terrain,enemy,246.3304,0.8999999,3.5299985,wander,FALSE
terrain,enemy,246.53656,0.8999999,3.5299985,wander,FALSE
terrain,enemy,246.7582,0.8999999,3.5299985,wander,FALSE
terrain,enemy,246.99522,0.8999999,3.5299985,wander,FALSE
terrain,enemy,247.24753,0.8999999,3.5299985,wander,FALSE
terrain,enemy,247.51505,0.8999999,3.5299985,wander,FALSE
terrain,enemy,247.79767,0.8999999,3.5299985,wander,FALSE
terrain,enemy,248.09525,0.8999999,3.5299985,wander,FALSE
terrain,enemy,248.4077,0.8999999,3.5299985,wander,FALSE
terrain,enemy,248.73491,0.8999999,3.5299985,wander,FALSE
terrain,enemy,249.07915,0.8999999,3.5299985,wander,FALSE
terrain,enemy,249.44022,0.8999999,3.5299985,wander,FALSE
terrain,enemy,249.81798,0.8999999,3.5299985,wander,FALSE
terrain,enemy,250.2122,0.8999999,3.5299985,wander,FALSE
terrain,enemy,250.62274,0.8999999,3.5299985,wander,FALSE
terrain,enemy,251.04938,0.8999999,3.5299985,wander,FALSE
terrain,enemy,251.49191,0.8999999,3.5299985,wander,FALSE
terrain,enemy,251.9501,0.8999999,3.5299985,wander,FALSE
terrain,enemy,252.42377,0.8999999,3.5299985,wander,FALSE
terrain,enemy,252.91264,0.8999999,3.5299985,wander,FALSE
terrain,enemy,253.41656,0.8999999,3.5299985,wander,FALSE
terrain,enemy,253.93523,0.8999999,3.5299985,wander,FALSE
terrain,enemy,254.46846,0.8999999,3.5299985,wander,FALSE
terrain,enemy,255.01595,0.8999999,3.5299985,wander,FALSE
terrain,enemy,255.57748,0.8999999,3.5299985,wander,FALSE
terrain,enemy,256.1528,0.8999999,3.5299985,wander,FALSE
terrain,enemy,256.74164,0.8999999,3.5299985,wander,FALSE
terrain,enemy,257.34372,0.8999999,3.5299985,wander,FALSE
terrain,enemy,257.95883,0.8999999,3.5299985,wander,FALSE
terrain,enemy,258.58664,0.8999999,3.5299985,wander,FALSE
terrain,enemy,259.22693,0.8999999,3.5299985,wander,FALSE
terrain,enemy,259.87933,0.8999999,3.5299985,wander,FALSE
terrain,enemy,260.5437,0.8999999,3.5299985,wander,FALSE
terrain,enemy,261.21964,0.8999999,3.5299985,wander,FALSE
terrain,enemy,261.9069,0.8999999,3.5299985,wander,FALSE
terrain,enemy,262.60522,0.8999999,3.5299985,wander,FALSE
terrain,enemy,263.3143,0.8999999,3.5299985,wander,FALSE
terrain,enemy,264.0338,0.8999999,3.5299985,wander,FALSE
terrain,enemy,264.7635,0.8999999,3.5299985,wander,FALSE
terrain,enemy,265.50305,0.8999999,3.5299985,wander,FALSE
terrain,enemy,266.2522,0.8999999,3.5299985,wander,FALSE
terrain,enemy,267.01062,0.8999999,3.5299985,wander,FALSE
terrain,enemy,267.778,0.8999999,3.5299985,wander,FALSE
terrain,enemy,268.55408,0.8999999,3.5299985,wander,FALSE
terrain,enemy,269.33856,0.8999999,3.5299985,wander,FALSE
terrain,enemy,270.13107,0.8999999,3.5299985,wander,FALSE
terrain,enemy,270.9314,0.8999999,3.5299985,wander,FALSE
terrain,enemy,271.73923,0.8999999,3.5299985,wander,FALSE
terrain,enemy,272.5542,0.8999999,3.5299985,wander,FALSE
terrain,enemy,273.37613,0.8999999,3.5299985,wander,FALSE
terrain,enemy,274.20456,0.8999999,3.5299985,wander,FALSE
terrain,enemy,275.03934,0.8999999,3.5299985,wander,FALSE
terrain,enemy,275.88007,0.8999999,3.5299985,wander,FALSE
terrain,enemy,276.7265,0.8999999,3.5299985,wander,FALSE
terrain,enemy,277.57834,0.8999999,3.5299985,wander,FALSE
terrain,enemy,278.43527,0.8999999,3.5299985,wander,FALSE
terrain,enemy,279.29703,0.8999999,3.5299985,wander,FALSE
terrain,enemy,280.16333,0.8999999,3.5299985,wander,FALSE
terrain,enemy,281.03378,0.8999999,3.5299985,wander,FALSE
terrain,enemy,281.9082,0.8999999,3.5299985,wander,FALSE
terrain,enemy,282.78632,0.8999999,3.5299985,wander,FALSE
terrain,enemy,283.66772,0.8999999,3.5299985,wander,FALSE
terrain,enemy,284.5522,0.8999999,3.5299985,wander,FALSE
terrain,enemy,285.4395,0.8999999,3.5299985,wander,FALSE
terrain,enemy,286.32928,0.8999999,3.5299985,wander,FALSE
terrain,enemy,287.22128,0.8999999,3.5299985,wander,FALSE
terrain,enemy,288.11523,0.8999999,3.5299985,wander,FALSE
terrain,enemy,289.0109,0.8999999,3.5299985,wander,FALSE
terrain,enemy,289.90793,0.8999999,3.5299985,wander,FALSE
terrain,enemy,290.80606,0.8999999,3.5299985,wander,FALSE
terrain,enemy,291.70508,0.8999999,3.5299985,wander,FALSE
terrain,enemy,292.60468,0.8999999,3.5299985,wander,FALSE
terrain,enemy,293.5046,0.8999999,3.5299985,wander,FALSE
terrain,enemy,294.4046,0.8999999,3.5299985,wander,FALSE
terrain,enemy,295.3044,0.8999999,3.5299985,wander,FALSE
terrain,enemy,296.20374,0.8999999,3.5299985,wander,FALSE
terrain,enemy,297.10236,0.8999999,3.5299985,wander,FALSE
terrain,enemy,298.00003,0.8999999,3.5299985,wander,FALSE
terrain,enemy,298.89648,0.8999999,3.5299985,wander,FALSE
terrain,enemy,299.7915,0.8999999,3.5299985,wander,FALSE
terrain,enemy,300.68475,0.8999999,3.5299985,wander,FALSE
generate,enemy,597.471,0.9599999,3.5299985,wander,FALSE
generate,enemy,601.1765,1.0199999,3.5299985,wander,FALSE
generate,enemy,604.96796,1.0799998,3.5299985,wander,FALSE
generate,enemy,608.8454,1.1399997,3.5299985,wander,FALSE
generate,enemy,612.8088,1.1999997,3.5299985,wander,FALSE
generate,enemy,616.8581,1.2599996,3.5299985,wander,FALSE
generate,enemy,620.9932,1.3199996,3.5299985,wander,FALSE
generate,enemy,625.2139,1.3799995,3.5299985,wander,FALSE
generate,enemy,629.51996,1.4399995,3.5299985,wander,FALSE
generate,enemy,633.91113,1.4999994,3.5299985,wander,FALSE
generate,enemy,638.38684,1.5599993,3.5299985,wander,FALSE
generate,enemy,642.94684,1.6199993,3.5299985,wander,FALSE
generate,enemy,647.5904,1.6799992,3.5299985,wander,FALSE
generate,enemy,652.3171,1.7399992,3.5299985,wander,FALSE
generate,enemy,657.1263,1.7999991,3.5299985,wander,FALSE
generate,enemy,662.0173,1.8599991,3.5299985,wander,FALSE
generate,enemy,666.98926,1.919999,3.5299985,wander,FALSE
generate,enemy,672.0415,1.979999,3.5299985,wander,FALSE
generate,enemy,677.1732,2.039999,3.5299985,wander,FALSE
generate,enemy,682.38336,2.099999,3.5299985,wander,FALSE
generate,enemy,687.67114,2.159999,3.5299985,wander,FALSE
generate,enemy,693.0356,2.2199988,3.5299985,wander,FALSE
generate,enemy,698.4755,2.2799988,3.5299985,wander,FALSE
generate,enemy,703.99005,2.3399987,3.5299985,wander,FALSE
generate,enemy,709.578,2.3999987,3.5299985,wander,FALSE
generate,enemy,715.2383,2.4599986,3.5299985,wander,FALSE
generate,enemy,720.96954,2.5199986,3.5299985,wander,FALSE
generate,enemy,726.7709,2.5799985,3.5299985,wander,FALSE
generate,enemy,732.64075,2.6399984,3.5299985,wander,FALSE
generate,enemy,738.57806,2.6999984,3.5299985,wander,FALSE
generate,enemy,744.5816,2.7599983,3.5299985,wander,FALSE
generate,enemy,750.6499,2.8199983,3.5299985,wander,FALSE
generate,enemy,756.78186,2.8799982,3.5299985,wander,FALSE
generate,enemy,762.9758,2.9399981,3.5299985,wander,FALSE
generate,enemy,769.2304,2.999998,3.5299985,wander,FALSE
generate,enemy,775.54443,3.059998,3.5299985,wander,FALSE
generate,enemy,781.9163,3.119998,3.5299985,wander,FALSE
generate,enemy,788.34467,3.179998,3.5299985,wander,FALSE
generate,enemy,794.828,3.2399979,3.5299985,wander,FALSE
generate,enemy,801.36487,3.2999978,3.5299985,wander,FALSE
generate,enemy,807.9537,3.3599977,3.5299985,wander,FALSE
generate,enemy,814.5931,3.4199977,3.5299985,wander,FALSE
generate,enemy,821.28156,3.4799976,3.5299985,wander,FALSE
generate,enemy,828.0176,3.5399976,3.5299985,wander,FALSE
generate,enemy,834.7996,3.5999975,3.5299985,wander,FALSE
generate,enemy,841.62616,3.6599975,3.5299985,wander,FALSE
generate,enemy,848.4956,3.7199974,3.5299985,wander,FALSE
generate,enemy,855.4064,3.7799973,3.5299985,wander,FALSE
generate,enemy,862.357,3.8399973,3.5299985,wander,FALSE
generate,enemy,869.3458,3.8999972,3.5299985,wander,FALSE
generate,enemy,876.3714,3.9599972,3.5299985,wander,FALSE
generate,enemy,883.43207,4.019997,3.5299985,wander,FALSE
terrain,enemy,292.6907,4.019997,3.5299985,seek,FALSE
terrain,enemy,285.89484,4.019997,3.5299985,seek,FALSE
terrain,enemy,279.1157,4.019997,3.5299985,seek,FALSE
terrain,enemy,272.35397,4.019997,3.5299985,seek,FALSE
terrain,enemy,265.6104,4.019997,3.5299985,seek,FALSE
terrain,enemy,258.88596,4.019997,3.5299985,seek,FALSE
terrain,enemy,252.18141,4.019997,3.5299985,seek,FALSE
terrain,enemy,245.49777,4.019997,3.5299985,seek,FALSE
terrain,enemy,238.83604,4.019997,3.5299985,seek,FALSE
terrain,enemy,232.19731,4.019997,3.5299985,seek,FALSE
terrain,enemy,225.58281,4.019997,3.5299985,seek,FALSE
terrain,enemy,218.9938,4.019997,3.5299985,seek,FALSE
terrain,enemy,212.43164,4.019997,3.5299985,seek,FALSE
terrain,enemy,205.89777,4.019997,3.5299985,seek,FALSE
terrain,enemy,199.39383,4.019997,3.5299985,seek,FALSE
terrain,enemy,192.92154,4.019997,3.5299985,seek,FALSE
terrain,enemy,186.48273,4.019997,3.5299985,seek,FALSE
terrain,enemy,180.07948,4.019997,3.5299985,seek,FALSE
terrain,enemy,173.714,4.019997,3.5299985,seek,FALSE
terrain,enemy,167.38866,4.019997,3.5299985,seek,FALSE
terrain,enemy,161.10616,4.019997,3.5299985,seek,FALSE
terrain,enemy,154.86934,4.019997,3.5299985,seek,FALSE
terrain,enemy,148.68132,4.019997,3.5299985,seek,FALSE
terrain,enemy,142.54564,4.019997,3.5299985,seek,FALSE
terrain,enemy,136.46605,4.019997,3.5299985,seek,FALSE
terrain,enemy,130.44678,4.019997,3.5299985,seek,FALSE
terrain,enemy,124.492455,4.019997,3.5299985,seek,FALSE
terrain,enemy,118.60822,4.019997,3.5299985,seek,FALSE
terrain,enemy,112.79975,4.019997,3.5299985,seek,FALSE
terrain,enemy,107.073364,4.019997,3.5299985,seek,FALSE
terrain,enemy,101.43604,4.019997,3.5299985,seek,FALSE
terrain,enemy,95.895546,4.019997,3.5299985,seek,FALSE
terrain,enemy,90.46054,4.019997,3.5299985,seek,FALSE
terrain,enemy,85.140656,4.019997,3.5299985,seek,FALSE
terrain,enemy,79.94651,4.019997,3.5299985,seek,FALSE
terrain,enemy,74.88982,4.019997,3.5299985,seek,FALSE
terrain,enemy,69.98363,4.019997,3.5299985,seek,FALSE
terrain,enemy,65.24215,4.019997,3.5299985,seek,FALSE
terrain,enemy,60.680744,4.019997,3.5299985,seek,FALSE
terrain,enemy,56.315872,4.019997,3.5299985,seek,FALSE
terrain,enemy,52.16466,4.019997,3.5299985,seek,FALSE
terrain,enemy,48.244785,4.019997,3.5299985,seek,FALSE
terrain,enemy,44.573486,4.019997,3.5299985,seek,FALSE
terrain,enemy,41.166607,4.019997,3.5299985,seek,FALSE
terrain,enemy,38.03748,4.019997,3.5299985,seek,FALSE
terrain,enemy,35.195423,4.019997,3.5299985,seek,FALSE
terrain,enemy,32.644333,4.019997,3.5299985,seek,FALSE
terrain,enemy,30.381212,4.019997,3.5299985,seek,FALSE
terrain,enemy,28.395512,4.019997,3.5299985,seek,FALSE
terrain,enemy,26.669538,4.019997,3.5299985,seek,FALSE
terrain,enemy,25.178928,4.019997,3.5299985,seek,FALSE
terrain,enemy,23.891365,4.019997,3.5299985,seek,FALSE
terrain,enemy,22.777283,4.019997,3.5299985,seek,FALSE
terrain,enemy,21.80743,4.019997,3.5299985,seek,FALSE
terrain,enemy,20.954493,4.019997,3.5299985,seek,FALSE
terrain,enemy,20.194036,4.019997,3.5299985,seek,FALSE
terrain,enemy,19.505217,4.019997,3.5299985,seek,FALSE
terrain,enemy,19.505217,4.019997,3.5299985,seek,TRUE
terrain,enemy,297.29517,3,2,seek,FALSE
terrain,enemy,296.05768,3,2,seek,FALSE
terrain,enemy,294.8232,3,2,seek,FALSE
terrain,enemy,293.59177,3,2,seek,FALSE
terrain,enemy,292.36325,3,2,seek,FALSE
terrain,enemy,291.1377,3,2,seek,FALSE
terrain,enemy,289.91495,3,2,seek,FALSE
terrain,enemy,288.69507,3,2,seek,FALSE
terrain,enemy,287.47812,3,2,seek,FALSE
terrain,enemy,286.26392,3,2,seek,FALSE
terrain,enemy,285.05252,3,2,seek,FALSE
terrain,enemy,283.8439,3,2,seek,FALSE
terrain,enemy,282.6381,3,2,seek,FALSE
terrain,enemy,281.43494,3,2,seek,FALSE
terrain,enemy,280.2345,3,2,seek,FALSE
terrain,enemy,279.0368,3,2,seek,FALSE
terrain,enemy,277.84174,3,2,seek,FALSE
terrain,enemy,276.6493,3,2,seek,FALSE
terrain,enemy,275.4595,3,2,seek,FALSE
terrain,enemy,274.2723,3,2,seek,FALSE
terrain,enemy,273.08765,3,2,seek,FALSE
terrain,enemy,271.90555,3,2,seek,FALSE
terrain,enemy,270.72592,3,2,seek,FALSE
terrain,enemy,269.54886,3,2,seek,FALSE
terrain,enemy,268.37433,3,2,seek,FALSE
terrain,enemy,267.2022,3,2,seek,FALSE
terrain,enemy,266.0325,3,2,seek,FALSE
terrain,enemy,264.8653,3,2,seek,FALSE
terrain,enemy,263.70044,3,2,seek,FALSE
terrain,enemy,262.53793,3,2,seek,FALSE
terrain,enemy,261.37775,3,2,seek,FALSE
terrain,enemy,260.2199,3,2,seek,FALSE
terrain,enemy,259.06436,3,2,seek,FALSE
terrain,enemy,257.91107,3,2,seek,FALSE
terrain,enemy,256.7601,3,2,seek,FALSE
terrain,enemy,255.61137,3,2,seek,FALSE
terrain,enemy,254.46486,3,2,seek,FALSE
terrain,enemy,253.32051,3,2,seek,FALSE
terrain,enemy,252.17836,3,2,seek,FALSE
terrain,enemy,251.03827,3,2,seek,FALSE
terrain,enemy,249.90028,3,2,seek,FALSE
terrain,enemy,248.76447,3,2,seek,FALSE
terrain,enemy,247.63077,3,2,seek,FALSE
terrain,enemy,246.49904,3,2,seek,FALSE
terrain,enemy,245.36938,3,2,seek,FALSE
terrain,enemy,244.24174,3,2,seek,FALSE
terrain,enemy,243.11613,3,2,seek,FALSE
terrain,enemy,241.99245,3,2,seek,FALSE
terrain,enemy,240.87076,3,2,seek,FALSE
terrain,enemy,239.75099,3,2,seek,FALSE
terrain,enemy,238.63312,3,2,seek,FALSE
terrain,enemy,237.51712,3,2,seek,FALSE
terrain,enemy,236.40303,3,2,seek,FALSE
terrain,enemy,235.2908,3,2,seek,FALSE
terrain,enemy,234.18037,3,2,seek,FALSE
terrain,enemy,233.07175,3,2,seek,FALSE
terrain,enemy,231.96494,3,2,seek,FALSE
terrain,enemy,230.85986,3,2,seek,FALSE
terrain,enemy,229.75653,3,2,seek,FALSE
terrain,enemy,228.65495,3,2,seek,FALSE
terrain,enemy,227.55505,3,2,seek,FALSE
terrain,enemy,226.45685,3,2,seek,FALSE
terrain,enemy,225.36034,3,2,seek,FALSE
terrain,enemy,224.26543,3,2,seek,FALSE
terrain,enemy,223.1722,3,2,seek,FALSE
terrain,enemy,222.08055,3,2,seek,FALSE
terrain,enemy,220.9905,3,2,seek,FALSE
terrain,enemy,219.90202,3,2,seek,FALSE
terrain,enemy,218.8151,3,2,seek,FALSE
terrain,enemy,217.72972,3,2,seek,FALSE
terrain,enemy,216.64583,3,2,seek,FALSE
terrain,enemy,215.5634,3,2,seek,FALSE
terrain,enemy,214.48247,3,2,seek,FALSE
terrain,enemy,213.403,3,2,seek,FALSE
terrain,enemy,212.32497,3,2,seek,FALSE
terrain,enemy,211.24835,3,2,seek,FALSE
terrain,enemy,210.17313,3,2,seek,FALSE
terrain,enemy,209.09927,3,2,seek,FALSE
terrain,enemy,208.02681,3,2,seek,FALSE
terrain,enemy,206.95567,3,2,seek,FALSE
terrain,enemy,205.8859,3,2,seek,FALSE
terrain,enemy,204.81741,3,2,seek,FALSE
terrain,enemy,203.75021,3,2,seek,FALSE
terrain,enemy,202.6843,3,2,seek,FALSE
terrain,enemy,201.61963,3,2,seek,FALSE
terrain,enemy,200.55621,3,2,seek,FALSE
terrain,enemy,199.494,3,2,seek,FALSE
terrain,enemy,198.433,3,2,seek,FALSE
terrain,enemy,197.37318,3,2,seek,FALSE
terrain,enemy,196.31458,3,2,seek,FALSE
terrain,enemy,195.25706,3,2,seek,FALSE
terrain,enemy,194.20071,3,2,seek,FALSE
terrain,enemy,193.14551,3,2,seek,FALSE
terrain,enemy,192.09142,3,2,seek,FALSE
terrain,enemy,191.0384,3,2,seek,FALSE
terrain,enemy,189.9865,3,2,seek,FALSE
terrain,enemy,188.93564,3,2,seek,FALSE
terrain,enemy,187.88579,3,2,seek,FALSE
terrain,enemy,187.96846,3,2,wander,FALSE
terrain,enemy,186.68771,3,2,wander,FALSE
terrain,enemy,185.49472,3,2,wander,FALSE
terrain,enemy,184.39143,3,2,wander,FALSE
terrain,enemy,183.37993,3,2,wander,FALSE
terrain,enemy,182.46199,3,2,wander,FALSE
terrain,enemy,181.63933,3,2,wander,FALSE
terrain,enemy,180.91342,3,2,wander,FALSE
terrain,enemy,180.28575,3,2,wander,FALSE
terrain,enemy,179.75752,3,2,wander,FALSE
terrain,enemy,179.32977,3,2,wander,FALSE
terrain,enemy,179.00336,3,2,wander,FALSE
terrain,enemy,178.77887,3,2,wander,FALSE
terrain,enemy,178.65686,3,2,wander,FALSE
terrain,enemy,178.63751,3,2,wander,FALSE
terrain,enemy,178.7209,3,2,wander,FALSE
terrain,enemy,178.90686,3,2,wander,FALSE
terrain,enemy,179.19495,3,2,wander,FALSE
terrain,enemy,179.58464,3,2,wander,FALSE
terrain,enemy,180.07516,3,2,wander,FALSE
terrain,enemy,180.66553,3,2,wander,FALSE
terrain,enemy,181.3546,3,2,wander,FALSE
terrain,enemy,182.14096,3,2,wander,FALSE
terrain,enemy,183.02322,3,2,wander,FALSE
terrain,enemy,183.9997,3,2,wander,FALSE
terrain,enemy,185.0686,3,2,wander,FALSE
terrain,enemy,186.22806,3,2,wander,FALSE
terrain,enemy,187.47601,3,2,wander,FALSE
terrain,enemy,188.81033,3,2,wander,FALSE
terrain,enemy,190.2288,3,2,wander,FALSE
terrain,enemy,191.7291,3,2,wander,FALSE
terrain,enemy,193.30888,3,2,wander,FALSE
terrain,enemy,194.96577,3,2,wander,FALSE
terrain,enemy,196.69733,3,2,wander,FALSE
terrain,enemy,198.501,3,2,wander,FALSE
terrain,enemy,200.3744,3,2,wander,FALSE
terrain,enemy,202.31494,3,2,wander,FALSE
terrain,enemy,204.32018,3,2,wander,FALSE
terrain,enemy,206.38762,3,2,wander,FALSE
terrain,enemy,208.51474,3,2,wander,FALSE
terrain,enemy,210.69917,3,2,wander,FALSE
terrain,enemy,212.93845,3,2,wander,FALSE
terrain,enemy,215.23018,3,2,wander,FALSE
terrain,enemy,217.57204,3,2,wander,FALSE
terrain,enemy,219.96175,3,2,wander,FALSE
terrain,enemy,222.39705,3,2,wander,FALSE
terrain,enemy,224.8757,3,2,wander,FALSE
terrain,enemy,227.39551,3,2,wander,FALSE
terrain,enemy,229.9544,3,2,wander,FALSE
terrain,enemy,232.55037,3,2,wander,FALSE
terrain,enemy,235.18137,3,2,wander,FALSE
terrain,enemy,237.84541,3,2,wander,FALSE
terrain,enemy,240.54066,3,2,wander,FALSE
terrain,enemy,243.26524,3,2,wander,FALSE
terrain,enemy,246.01735,3,2,wander,FALSE
terrain,enemy,248.79529,3,2,wander,FALSE
terrain,enemy,251.59732,3,2,wander,FALSE
terrain,enemy,254.42184,3,2,wander,FALSE
terrain,enemy,257.26727,3,2,wander,FALSE
terrain,enemy,260.13205,3,2,wander,FALSE
terrain,enemy,263.01474,3,2,wander,FALSE
terrain,enemy,265.91385,3,2,wander,FALSE
terrain,enemy,268.82797,3,2,wander,FALSE
terrain,enemy,271.75574,3,2,wander,FALSE
terrain,enemy,274.6959,3,2,wander,FALSE
terrain,enemy,277.6471,3,2,wander,FALSE
terrain,enemy,280.60815,3,2,wander,FALSE
terrain,enemy,283.57785,3,2,wander,FALSE
terrain,enemy,286.55502,3,2,wander,FALSE
terrain,enemy,289.53857,3,2,wander,FALSE
terrain,enemy,292.52737,3,2,wander,FALSE
terrain,enemy,295.52045,3,2,wander,FALSE
terrain,enemy,298.51575,3,2,wander,FALSE
terrain,enemy,301.51282,3,2,wander,FALSE
righteye,hero,295.83826,3,2,suicide,FALSE
righteye,hero,290.83823,3,2,suicide,FALSE
righteye,hero,285.83817,3,2,suicide,FALSE
righteye,hero,280.8381,3,2,suicide,FALSE
righteye,hero,275.83807,3,2,suicide,FALSE
righteye,hero,270.838,3,2,suicide,FALSE
righteye,hero,265.83798,3,2,suicide,FALSE
righteye,hero,260.83792,3,2,suicide,FALSE
righteye,hero,255.83788,3,2,suicide,FALSE
righteye,hero,250.83781,3,2,suicide,FALSE
righteye,hero,245.83777,3,2,suicide,FALSE
righteye,hero,240.8377,3,2,suicide,FALSE
righteye,hero,235.83766,3,2,suicide,FALSE
righteye,hero,230.83762,3,2,suicide,FALSE
righteye,hero,225.83755,3,2,suicide,FALSE
righteye,hero,220.83751,3,2,suicide,FALSE
righteye,hero,215.83746,3,2,suicide,FALSE
